longitude,latitude,passenger_count,dist_mile,pickup_hour,pickup_day,trip_duration,type
-73.96435547,40.77329636,1,1.404699085,16,Tue,536,Pickup
-73.99343872,40.74002075,1,2.602320012,16,Sat,907,Pickup
-73.96447754,40.77320099,5,0.482801161,16,Thu,141,Pickup
-73.99182129,40.73870087,1,0.689893226,16,Tue,334,Pickup
-74.00068665,40.73328781,1,2.736861924,16,Sun,1499,Pickup
-73.96220398,40.81031799,1,2.110456821,16,Fri,1449,Pickup
-73.95024109,40.78692627,1,0.61316764,16,Sat,204,Pickup
-73.99111176,40.73252869,2,1.206499904,16,Mon,1322,Pickup
-73.95156097,40.76957703,1,0.7107221,16,Sun,365,Pickup
-73.97494507,40.74189377,1,0.312180683,16,Mon,262,Pickup
-73.96801758,40.76286316,1,1.516505422,16,Wed,1038,Pickup
-73.98832703,40.7615509,2,2.033791451,16,Sat,802,Pickup
-73.94465637,40.77944183,1,0.433868179,16,Wed,199,Pickup
-73.97858429,40.75048447,1,5.838849974,16,Wed,1153,Pickup
-73.99380493,40.73620224,1,0.724890642,16,Sat,302,Pickup
-73.99819946,40.72277069,1,2.201346208,16,Tue,990,Pickup
-74.01119232,40.71178055,1,1.504387535,16,Wed,1134,Pickup
-73.78986359,40.64734268,1,12.08054292,16,Wed,3666,Pickup
-73.96678162,40.79387665,1,0.385459276,16,Thu,232,Pickup
-73.97299957,40.74881744,1,1.008417243,16,Sun,782,Pickup
-73.8708725,40.77373886,1,10.0761546,16,Mon,2461,Pickup
-73.98097229,40.74525833,5,0.638492905,16,Tue,443,Pickup
-73.98708344,40.75082779,1,0.61116119,16,Mon,457,Pickup
-73.99167633,40.75451279,5,1.286007175,16,Thu,516,Pickup
-73.95478058,40.76525879,1,2.245891646,16,Sat,450,Pickup
-73.98117828,40.74435043,3,0.652740742,16,Tue,599,Pickup
-73.95349884,40.77937317,1,0.835650956,16,Mon,457,Pickup
-73.9912796,40.72718048,5,0.654912687,16,Sat,467,Pickup
-73.95237732,40.77711868,1,0.886382534,16,Mon,328,Pickup
-73.99040222,40.75663376,2,0.130019848,16,Wed,57,Pickup
-74.00218964,40.72951889,1,1.503925082,16,Fri,683,Pickup
-73.95200348,40.76947021,1,0.832086415,16,Thu,304,Pickup
-73.95137787,40.79092026,4,10.89903852,16,Wed,8055,Pickup
-73.9887619,40.75699997,1,0.621038869,16,Sun,1036,Pickup
-73.94994354,40.78554916,6,0.576801255,16,Tue,567,Pickup
-73.97245789,40.76502991,3,1.097006357,16,Tue,460,Pickup
-73.95967102,40.78234863,1,1.457713098,16,Sun,645,Pickup
-73.95456696,40.77345657,1,1.862405855,16,Wed,1001,Pickup
-73.91980743,40.75931168,6,1.996130844,16,Tue,1032,Pickup
-73.96925354,40.75810623,2,5.544815122,16,Thu,2109,Pickup
-73.99295044,40.74266052,5,0.701013056,16,Mon,385,Pickup
-73.86276245,40.76877975,1,5.71207825,16,Mon,2138,Pickup
-73.98329163,40.76089859,1,1.200257227,16,Mon,420,Pickup
-73.9917984,40.75452423,2,0.770801035,16,Wed,585,Pickup
-73.98255157,40.76792145,6,13.74675612,16,Tue,4729,Pickup
-73.98961639,40.74786377,1,1.59898258,16,Tue,874,Pickup
-73.99710083,40.7220993,1,2.477626237,16,Wed,1573,Pickup
-74.00204468,40.71529388,1,0.354959689,16,Tue,142,Pickup
-73.96401978,40.77645493,4,2.329407475,16,Thu,1121,Pickup
-73.95367432,40.76679611,1,2.737990611,16,Wed,913,Pickup
-73.95545959,40.77267075,1,0.864982508,16,Mon,321,Pickup
-73.98980713,40.77253723,5,1.071958506,16,Mon,341,Pickup
-73.9602356,40.77265549,1,2.889991232,16,Thu,975,Pickup
-73.9936676,40.75166321,2,1.359825921,16,Sun,626,Pickup
-73.99117279,40.75616455,1,0.800325524,16,Wed,689,Pickup
-73.98744965,40.73849869,1,0.901309788,16,Tue,489,Pickup
-73.78801727,40.64143753,1,9.575647265,16,Fri,1701,Pickup
-73.98200226,40.77872849,1,0.932567162,16,Thu,291,Pickup
-73.99684143,40.75269318,1,0.518146152,16,Sat,184,Pickup
-73.99092102,40.74982071,1,1.944442787,16,Sun,854,Pickup
-73.98334503,40.74981689,1,12.73751333,16,Fri,3994,Pickup
-73.9018631,40.75104904,5,0.428481832,16,Wed,496,Pickup
-73.96833801,40.76807022,2,0.44120804,16,Wed,122,Pickup
-73.96179962,40.77684784,1,0.565115737,16,Tue,368,Pickup
-73.9884491,40.75598145,1,0.686055424,16,Tue,600,Pickup
-73.9863205,40.73466492,1,0.948440529,16,Tue,540,Pickup
-73.96051788,40.79751587,1,3.890734909,16,Sun,1237,Pickup
-73.98070526,40.74935913,2,0.668796121,16,Wed,312,Pickup
-73.9914856,40.74983597,1,3.225579157,16,Fri,1508,Pickup
-73.97524261,40.78781891,1,0.991619509,16,Wed,316,Pickup
-73.96846771,40.77035522,1,0.960212992,16,Wed,1272,Pickup
-74.00878143,40.7190361,2,0.873189219,16,Mon,1549,Pickup
-74.00933838,40.71250916,2,3.31582375,16,Sat,1049,Pickup
-73.97642517,40.76577377,1,1.12095262,16,Fri,634,Pickup
-74.00598907,40.7203064,1,0.962925574,16,Thu,584,Pickup
-73.96869659,40.76569366,1,1.286090708,16,Fri,644,Pickup
-74.00017548,40.74281311,1,1.170236734,16,Fri,788,Pickup
-73.99763489,40.72520447,2,2.515478505,16,Sat,1351,Pickup
-73.94791412,40.7746315,1,1.489218742,16,Wed,1073,Pickup
-73.99412537,40.76668167,1,1.675836519,16,Wed,1176,Pickup
-73.98110962,40.7741394,1,2.731530212,16,Fri,1776,Pickup
-73.98052979,40.73414612,1,1.729589516,16,Sun,782,Pickup
-73.96070862,40.77482605,2,0.607532843,16,Fri,280,Pickup
-73.96845245,40.78651047,1,1.333450101,16,Thu,877,Pickup
-73.86317444,40.76953506,1,5.974788991,16,Tue,2346,Pickup
-73.98158264,40.76709747,5,1.647220028,16,Tue,1151,Pickup
-73.97811127,40.74158096,2,0.777000354,16,Tue,205,Pickup
-74.01006317,40.70334244,1,0.609631671,16,Thu,475,Pickup
-73.99082184,40.74557114,1,0.647339725,16,Tue,597,Pickup
-73.9614563,40.81169128,2,3.318789008,16,Mon,1936,Pickup
-73.97714996,40.74681473,1,2.652224785,16,Sun,1073,Pickup
-73.97039795,40.76488876,2,0.724119898,16,Sun,437,Pickup
-73.87303162,40.77410126,1,7.524892175,16,Wed,5535,Pickup
-73.98499298,40.75809479,2,0.530692075,16,Sat,206,Pickup
-73.95105743,40.81055069,1,0.589482562,16,Thu,245,Pickup
-73.9808197,40.78288651,6,7.397183201,16,Sat,2866,Pickup
-73.87098694,40.77378082,1,2.812175988,16,Tue,810,Pickup
-73.96101379,40.77536774,1,0.565353107,16,Wed,417,Pickup
-73.97682953,40.78995132,1,0.525725687,16,Sat,321,Pickup
-73.98196411,40.77074051,2,2.526194369,16,Fri,857,Pickup
-73.9559021,40.78485107,3,2.017209352,16,Sun,565,Pickup
-73.95053101,40.81074142,1,0.762881527,16,Thu,950,Pickup
-73.98364258,40.7753334,2,1.605045354,16,Wed,920,Pickup
-73.98046112,40.75272369,1,0.735142977,16,Fri,475,Pickup
-73.98306274,40.75616837,3,0.333932096,16,Fri,115,Pickup
-73.99918365,40.7638588,1,2.879330481,16,Thu,1433,Pickup
-73.96702576,40.75752258,1,1.232941629,16,Wed,540,Pickup
-73.99128723,40.73923111,3,0.406619476,16,Tue,301,Pickup
-73.99764252,40.71675873,1,1.915099803,16,Sun,1050,Pickup
-74.00089264,40.74623108,1,3.475179334,16,Mon,1320,Pickup
-73.96446228,40.75600433,1,1.243804339,16,Thu,484,Pickup
-73.93827057,40.82133102,4,0.733610563,16,Fri,620,Pickup
-73.98536682,40.7677002,2,1.774701595,16,Mon,844,Pickup
-73.99849701,40.74527359,1,0.474262192,16,Sat,201,Pickup
-73.98242188,40.76816177,1,2.321572637,16,Fri,1859,Pickup
-73.98773956,40.7600975,1,2.947396805,16,Mon,1516,Pickup
-73.9515686,40.76973343,1,1.422081248,16,Thu,1062,Pickup
-74.00160217,40.73589325,1,1.051985863,16,Sun,643,Pickup
-73.97557068,40.76264954,2,1.135003706,16,Thu,956,Pickup
-73.9900589,40.77593231,1,0.664261729,16,Thu,354,Pickup
-73.97827911,40.7830658,1,1.244699278,16,Sat,631,Pickup
-74.00344849,40.74351883,1,0.528658491,16,Wed,197,Pickup
-73.9699707,40.78966141,6,1.505429942,16,Fri,647,Pickup
-73.96707153,40.77239609,1,0.818589879,16,Mon,534,Pickup
-73.97373199,40.78948975,1,2.030239891,16,Thu,1641,Pickup
-73.97536469,40.78211594,1,1.012111534,16,Sat,310,Pickup
-73.97150421,40.78236008,1,1.242472986,16,Sat,632,Pickup
-73.96891785,40.79011917,1,0.966691525,16,Tue,330,Pickup
-73.95619965,40.77572632,6,0.520441162,16,Sat,146,Pickup
-73.99674988,40.72315216,1,0.451628693,16,Thu,460,Pickup
-73.77668762,40.64528656,3,8.385936341,16,Mon,3055,Pickup
-73.99033356,40.74204254,1,1.740183433,16,Tue,1191,Pickup
-74.0075531,40.7148056,1,3.278512801,16,Sat,1491,Pickup
-73.9671936,40.7695694,1,0.736336747,16,Fri,453,Pickup
-74.00515747,40.74630356,2,0.845888282,16,Sat,390,Pickup
-73.99039459,40.75628662,1,6.416731283,16,Thu,3172,Pickup
-73.98239136,40.77349091,1,0.974255246,16,Sun,384,Pickup
-73.98150635,40.74375916,1,12.62715676,16,Fri,4222,Pickup
-73.99635315,40.73825073,6,0.491272972,16,Sat,134,Pickup
-73.98239899,40.7685585,5,0.570959344,16,Fri,771,Pickup
-73.96181488,40.778862,1,1.189450709,16,Tue,754,Pickup
-73.96700287,40.79369354,1,1.324153444,16,Tue,501,Pickup
-73.95246887,40.7661171,1,0.507354604,16,Tue,541,Pickup
-73.98369598,40.76919556,1,0.052447844,16,Thu,79,Pickup
-73.86380005,40.77000046,1,5.934389524,16,Sun,1716,Pickup
-73.97621918,40.78055191,1,3.033433234,16,Sun,1491,Pickup
-73.97537231,40.75216675,1,0.899446545,16,Thu,913,Pickup
-73.94524384,40.77416992,1,1.049281307,16,Mon,656,Pickup
-73.97174072,40.78705215,1,1.173427169,16,Mon,443,Pickup
-73.95314026,40.77158737,2,0.309367232,16,Thu,440,Pickup
-73.99330139,40.71430969,1,1.008250029,16,Mon,681,Pickup
-73.96773529,40.80315399,1,2.12153301,16,Sun,750,Pickup
-73.98236084,40.77296448,1,1.015812185,16,Tue,1089,Pickup
-73.98290253,40.74802017,1,0.48463152,16,Sat,487,Pickup
-73.96932983,40.75738144,2,1.54189579,16,Tue,742,Pickup
-73.98098755,40.7845993,1,1.846598475,16,Tue,893,Pickup
-73.98623657,40.75910187,5,6.067086302,16,Sun,1655,Pickup
-74.00288391,40.723423,1,0.858737951,16,Mon,488,Pickup
-73.99742126,40.75677872,5,0.840748554,16,Sat,467,Pickup
-73.97434998,40.76329803,1,1.567760554,16,Sat,1050,Pickup
-73.96807861,40.75635147,4,12.25333219,16,Wed,2969,Pickup
-73.98744965,40.73876953,6,1.140423578,16,Sun,522,Pickup
-73.98000336,40.75211334,2,0.462961089,16,Sat,328,Pickup
-73.97235107,40.76490784,1,1.546397578,16,Wed,1424,Pickup
-73.97856903,40.76293564,5,1.548184503,16,Wed,674,Pickup
-73.97659302,40.75080872,1,3.744634102,16,Fri,1097,Pickup
-73.98284149,40.76706696,1,0.998099438,16,Fri,392,Pickup
-73.9469986,40.77632523,1,0.513243623,16,Tue,256,Pickup
-73.99115753,40.73925018,1,6.672244607,16,Fri,2698,Pickup
-73.97042084,40.76502991,1,1.277969867,16,Mon,453,Pickup
-73.97422028,40.75922012,1,1.384300071,16,Sat,965,Pickup
-73.99371338,40.75701141,1,9.424345958,16,Thu,2779,Pickup
-73.99388123,40.76160049,4,0.997112278,16,Wed,965,Pickup
-73.87075043,40.77368927,1,4.131160482,16,Thu,1799,Pickup
-73.99303436,40.72969818,2,2.079703764,16,Sun,1568,Pickup
-73.97628021,40.7399025,1,1.041660575,16,Tue,711,Pickup
-73.98530579,40.75355148,1,6.084041618,16,Mon,1688,Pickup
-73.99861908,40.7349472,1,0.590226394,16,Mon,271,Pickup
-73.96806335,40.80126953,1,1.237578477,16,Thu,382,Pickup
-74.01591492,40.71137238,1,3.545439232,16,Tue,1145,Pickup
-73.9540329,40.7743988,2,2.120989417,16,Tue,1155,Pickup
-73.98708344,40.73940277,1,1.61449718,16,Thu,1294,Pickup
-73.96911621,40.76324844,2,2.259111385,16,Sat,1721,Pickup
-73.98812103,40.76965332,1,1.082262155,16,Tue,1352,Pickup
-73.97476196,40.79323959,1,0.324845176,16,Tue,116,Pickup
-73.96639252,40.76099014,6,2.249017154,16,Wed,938,Pickup
-73.97940826,40.74427032,2,4.462847254,16,Sat,1975,Pickup
-74.00306702,40.74144745,1,3.862809431,16,Sun,1845,Pickup
-73.98054504,40.76344681,3,0.583048183,16,Tue,252,Pickup
-73.98171997,40.75234985,3,1.572381242,16,Mon,667,Pickup
-73.97357178,40.77965164,2,1.295191456,16,Sun,673,Pickup
-73.98233032,40.76724625,1,2.713276514,16,Thu,1296,Pickup
-73.99846649,40.72872543,1,0.644694908,16,Mon,372,Pickup
-74.00776672,40.71206665,1,1.491200828,16,Mon,561,Pickup
-73.98189545,40.76781845,3,4.451906065,16,Mon,1425,Pickup
-74.00754547,40.70725632,2,1.555261106,16,Sat,1856,Pickup
-74.00910187,40.73937988,1,1.109298428,16,Wed,888,Pickup
-73.95185089,40.77354813,2,1.590822791,16,Sat,751,Pickup
-73.95446014,40.78121948,1,2.318565328,16,Tue,2482,Pickup
-73.99424744,40.76154709,1,0.420630625,16,Fri,445,Pickup
-73.998703,40.73984146,1,3.698836697,16,Sun,2695,Pickup
-73.97457886,40.7605629,1,0.692654173,16,Fri,906,Dropoff
-74.1778183,40.69020844,1,11.09299891,16,Sun,2373,Dropoff
-74.00616455,40.73694229,1,13.10259318,16,Wed,3950,Dropoff
-73.98573303,40.74113846,1,0.596501548,16,Thu,395,Dropoff
-73.98008728,40.78077316,1,1.665876818,16,Wed,734,Dropoff
-73.97575378,40.79031372,1,0.474567836,16,Mon,420,Dropoff
-73.98287964,40.75173187,1,0.322946248,16,Fri,326,Dropoff
-74.00537872,40.72693634,1,2.542369997,16,Tue,925,Dropoff
-73.9821167,40.76837158,2,1.382615503,16,Sat,461,Dropoff
-73.99007416,40.73468781,2,1.134055205,16,Sat,590,Dropoff
-73.99304199,40.74237823,1,2.398266713,16,Wed,1104,Dropoff
-74.00081635,40.72594833,5,0.587281743,16,Tue,453,Dropoff
-73.96187592,40.77801514,1,0.732356396,16,Wed,473,Dropoff
-73.87261963,40.77432251,1,5.62251798,16,Thu,1716,Dropoff
-73.97544861,40.75133133,1,1.80096801,16,Sun,503,Dropoff
-73.95606232,40.71940613,6,1.845955444,16,Wed,958,Dropoff
-73.96004486,40.78196335,1,0.397483715,16,Mon,162,Dropoff
-74.00535583,40.74625015,1,1.50049843,16,Mon,669,Dropoff
-73.9691925,40.76251984,1,0.930225361,16,Thu,822,Dropoff
-73.95537567,40.77788925,1,1.971401739,16,Sun,952,Dropoff
-73.98217773,40.77149963,1,1.571748466,16,Fri,606,Dropoff
-73.98655701,40.75450134,1,1.017444052,16,Thu,857,Dropoff
-73.96852875,40.76446152,3,0.74916046,16,Fri,864,Dropoff
-73.9717865,40.79443741,1,3.499589801,16,Mon,1501,Dropoff
-73.99115753,40.75044632,1,1.26990976,16,Mon,943,Dropoff
-73.98922729,40.7432251,1,3.570031409,16,Mon,1288,Dropoff
-73.95845032,40.76212311,1,0.385510986,16,Wed,224,Dropoff
-74.00263977,40.72478485,1,0.861295799,16,Sat,493,Dropoff
-73.98313141,40.77920914,1,1.437176393,16,Mon,855,Dropoff
-73.97699738,40.74293137,1,0.88123515,16,Sat,165,Dropoff
-73.98819733,40.77932739,2,1.580202839,16,Sat,819,Dropoff
-73.97944641,40.77664566,1,1.152169472,16,Mon,378,Dropoff
-73.98085785,40.74464417,1,0.720531255,16,Tue,393,Dropoff
-73.95681,40.76821136,6,3.042682174,16,Sat,1227,Dropoff
-73.92765045,40.74396896,6,2.568025677,16,Sat,1355,Dropoff
-73.9821701,40.75146866,1,0.544013848,16,Sun,394,Dropoff
-73.95040894,40.81092834,1,1.32753502,16,Sat,471,Dropoff
-73.94126129,40.8049469,1,1.470833544,16,Sat,543,Dropoff
-73.99180603,40.72681046,1,0.530793189,16,Tue,312,Dropoff
-73.96131134,40.77001953,1,5.141909074,16,Fri,2509,Dropoff
-73.97914886,40.75590897,1,1.811189895,16,Mon,1147,Dropoff
-74.00808716,40.74123764,3,1.657036039,16,Sun,1319,Dropoff
-73.99569702,40.76422119,6,0.896206464,16,Sat,626,Dropoff
-73.95755005,40.77412415,1,1.55313418,16,Tue,718,Dropoff
-74.00287628,40.75613022,6,0.233201915,16,Wed,166,Dropoff
-73.96727753,40.75299072,1,1.04967102,16,Wed,1254,Dropoff
-73.97805023,40.74483871,1,6.249184989,16,Sun,1753,Dropoff
-73.97532654,40.75194168,5,0.284975033,16,Fri,286,Dropoff
-73.96883392,40.76179123,1,0.854705445,16,Sun,376,Dropoff
-73.97924042,40.78453445,3,2.08858615,16,Fri,843,Dropoff
-73.99604797,40.73536301,2,1.527762028,16,Tue,675,Dropoff
-73.95023346,40.78065872,2,0.821592065,16,Fri,553,Dropoff
-73.99477386,40.75460434,1,3.165508346,16,Wed,1812,Dropoff
-73.97540283,40.75223923,1,1.555964763,16,Wed,1485,Dropoff
-73.96814728,40.78735733,1,0.863431735,16,Fri,510,Dropoff
-73.9764328,40.75154877,1,0.447742826,16,Mon,474,Dropoff
-73.95011902,40.7721405,1,0.49078076,16,Fri,241,Dropoff
-73.95648956,40.76724625,1,0.292591361,16,Wed,382,Dropoff
-73.99790192,40.72420883,2,0.677131001,16,Wed,455,Dropoff
-73.94740295,40.78379059,2,0.650028793,16,Mon,299,Dropoff
-73.97207642,40.79674149,1,5.978325509,16,Wed,2517,Dropoff
-73.99154663,40.69841003,1,3.966849653,16,Wed,1639,Dropoff
-73.97476959,40.63589096,2,10.94572036,16,Mon,3748,Dropoff
-74.00571442,40.72548676,1,1.837633266,16,Fri,443,Dropoff
-73.95197296,40.7843399,1,1.352007202,16,Thu,1047,Dropoff
-73.99487305,40.75013733,1,0.397916345,16,Thu,413,Dropoff
-74.00947571,40.70311356,1,0.81124664,16,Wed,422,Dropoff
-73.98363495,40.75443649,1,0.819342389,16,Thu,1124,Dropoff
-73.98432922,40.75443649,2,3.185394361,16,Tue,1706,Dropoff
-73.92150879,41.0187912,1,17.137823,16,Mon,3335,Dropoff
-73.9580307,40.76478958,1,1.670921467,16,Sun,619,Dropoff
-73.9596405,40.76613617,2,1.792430973,16,Sun,642,Dropoff
-73.95349121,40.76771545,1,0.628380453,16,Fri,232,Dropoff
-73.87041473,40.77357864,1,5.90750657,16,Wed,2068,Dropoff
-73.95217896,40.77481842,1,0.355514618,16,Sun,141,Dropoff
-73.97123718,40.80089188,6,1.15937336,16,Mon,292,Dropoff
-73.93976593,40.83504868,1,1.967903424,16,Tue,864,Dropoff
-73.97161865,40.78456116,1,13.62941397,16,Sat,2850,Dropoff
-73.94158936,40.7987709,2,0.466275281,16,Sun,395,Dropoff
-73.97751617,40.75313568,2,1.434509917,16,Sun,424,Dropoff
-73.98892975,40.76359177,1,1.661035025,16,Sun,932,Dropoff
-73.99744415,40.74171066,1,1.324158748,16,Mon,363,Dropoff
-74.00811768,40.73559952,2,1.154221409,16,Fri,626,Dropoff
-73.97742462,40.73271179,5,1.467251499,16,Sun,1301,Dropoff
-73.98290253,40.7822876,1,2.747365875,16,Fri,1215,Dropoff
-73.9673996,40.76620865,1,0.453688923,16,Thu,538,Dropoff
-73.96382141,40.70449066,1,3.21802067,16,Tue,1864,Dropoff
-73.99107361,40.73495102,1,0.85133276,16,Fri,325,Dropoff
-73.99638367,40.76314163,1,1.28792413,16,Sun,895,Dropoff
-73.97924805,40.7654953,1,0.666021897,16,Wed,477,Dropoff
-73.99951935,40.73368454,1,0.411100077,16,Sun,264,Dropoff
-73.98387146,40.74066544,6,1.351880501,16,Mon,354,Dropoff
-73.99604797,40.74036789,1,0.469468642,16,Mon,506,Dropoff
-73.93953705,40.79782104,1,2.325546191,16,Wed,583,Dropoff
-73.97985077,40.74341202,3,1.046443955,16,Sun,651,Dropoff
-73.98164368,40.7635498,1,1.222863799,16,Thu,1307,Dropoff
-73.98322296,40.76627731,1,0.759110968,16,Mon,180,Dropoff
-73.95558929,40.77674866,2,1.462436321,16,Fri,642,Dropoff
-73.94803619,40.77889633,1,2.926610086,16,Wed,2031,Dropoff
-73.98934937,40.73511124,1,1.889131066,16,Sat,705,Dropoff
-73.98171234,40.75198746,2,0.67694457,16,Wed,496,Dropoff
-74.00504303,40.75217819,1,3.501896176,16,Sun,915,Dropoff
-73.98442078,40.7436409,3,0.817980716,16,Thu,321,Dropoff
-73.9793396,40.74983978,5,1.439950319,16,Sun,852,Dropoff
-73.98268127,40.71604156,1,3.381637483,16,Fri,762,Dropoff
-73.95230865,40.78978729,5,0.658117814,16,Sat,245,Dropoff
-73.95949554,40.76439667,1,0.555916838,16,Fri,970,Dropoff
-73.94680786,40.77623749,1,0.721793601,16,Sat,282,Dropoff
-73.96060181,40.77394104,1,0.501439274,16,Wed,268,Dropoff
-73.99014282,40.76773834,5,3.076455883,16,Fri,934,Dropoff
-73.96882629,40.75754166,1,0.331636373,16,Sat,138,Dropoff
-74.01579285,40.7155838,2,0.82287303,16,Wed,771,Dropoff
-73.97174835,40.7951622,1,1.448626304,16,Tue,641,Dropoff
-73.97301483,40.66959763,1,0.486408435,16,Thu,206,Dropoff
-73.98800659,40.74572372,1,1.456612339,16,Fri,692,Dropoff
-73.99976349,40.72666168,1,2.343934589,16,Sat,1168,Dropoff
-73.98580933,40.75227737,2,2.127511338,16,Sat,943,Dropoff
-73.99179077,40.73114777,1,1.128088725,16,Sun,576,Dropoff
-74.00414276,40.72069168,1,2.976945828,16,Thu,1359,Dropoff
-73.94968414,40.78194427,1,2.030909649,16,Wed,1014,Dropoff
-73.96730042,40.75751114,5,1.235368551,16,Mon,784,Dropoff
-74.00447845,40.71033859,1,1.580398316,16,Wed,991,Dropoff
-73.99494171,40.75273514,1,0.304787479,16,Thu,205,Dropoff
-73.94685364,40.83495331,1,6.558951307,16,Tue,1712,Dropoff
-73.96959686,40.75785065,6,0.932962767,16,Mon,741,Dropoff
-73.91917419,40.75870514,1,3.276517666,16,Mon,1136,Dropoff
-73.86563873,40.77099228,1,6.609072741,16,Tue,2357,Dropoff
-73.99803925,40.74063492,1,0.872570909,16,Tue,375,Dropoff
-73.97805023,40.75136566,1,0.470907747,16,Wed,345,Dropoff
-74.00292969,40.72498703,5,0.734719858,16,Sat,235,Dropoff
-73.97569275,40.7895813,1,1.090438537,16,Tue,352,Dropoff
-74.0082016,40.71334839,1,2.126029128,16,Mon,694,Dropoff
-73.97822571,40.7516861,1,0.478346577,16,Sat,532,Dropoff
-74.00524139,40.72872543,1,0.644139914,16,Thu,217,Dropoff
-73.902565,40.73566818,1,4.093002477,16,Wed,1875,Dropoff
-74.00395203,40.72582626,1,0.66721085,16,Tue,192,Dropoff
-73.95275116,40.8008194,1,1.293581238,16,Mon,440,Dropoff
-73.96463776,40.7698288,1,0.852052922,16,Tue,740,Dropoff
-74.00807953,40.73928833,1,0.545217297,16,Wed,237,Dropoff
-73.97297668,40.78530121,1,1.163381611,16,Thu,239,Dropoff
-73.98401642,40.74843979,1,2.736092889,16,Mon,1493,Dropoff
-73.97084808,40.74767685,2,1.84206461,16,Sat,475,Dropoff
-73.98873901,40.76371765,1,0.548423547,16,Tue,150,Dropoff
-73.97596741,40.76402283,1,1.572544385,16,Sun,589,Dropoff
-73.98238373,40.77288055,2,0.65611608,16,Sat,395,Dropoff
-73.97149658,40.76383209,2,1.874031273,16,Sat,925,Dropoff
-73.9657135,40.76620483,1,1.711940672,16,Thu,1325,Dropoff
-73.98802948,40.75760269,3,2.339800213,16,Sat,1159,Dropoff
-73.99507141,40.73997116,1,1.803996805,16,Sat,538,Dropoff
-73.95915222,40.77487946,1,0.798730046,16,Thu,297,Dropoff
-73.9811554,40.75302505,1,0.782551738,16,Mon,565,Dropoff
-73.99099731,40.76016235,5,1.366156176,16,Fri,953,Dropoff
-73.97869873,40.78507614,2,0.596452678,16,Thu,351,Dropoff
-73.95053101,40.78649902,1,2.912795397,16,Tue,1437,Dropoff
-73.978302,40.75123215,1,2.357988098,16,Tue,1022,Dropoff
-73.98809814,40.74747849,1,0.607192033,16,Wed,546,Dropoff
-73.95323944,40.76774216,1,0.443050324,16,Fri,130,Dropoff
-73.98999023,40.74707413,1,1.491452465,16,Wed,981,Dropoff
-74.00926208,40.7305603,3,0.814074845,16,Sun,465,Dropoff
-73.99350739,40.72776794,1,2.513662386,16,Mon,770,Dropoff
-73.99004364,40.7232933,1,1.181649255,16,Fri,1014,Dropoff
-74.01153564,40.70424652,6,2.828283908,16,Fri,1150,Dropoff
-73.90306091,40.74637604,1,1.49490132,16,Fri,974,Dropoff
-74.01213074,40.71608353,1,1.732083216,16,Sat,721,Dropoff
-73.98110199,40.73748398,1,0.566074649,16,Mon,100,Dropoff
-73.98386383,40.74369431,1,1.412024115,16,Thu,1235,Dropoff
-73.98305511,40.76473236,1,0.564226022,16,Mon,291,Dropoff
-73.8033905,40.66479492,1,11.355805,16,Sat,4097,Dropoff
-73.86504364,40.77048111,1,5.861003311,16,Sun,1583,Dropoff
-73.96478271,40.69717407,1,2.5472784,16,Mon,1331,Dropoff
-73.95552063,40.76438141,1,2.80095662,16,Sun,841,Dropoff
-73.97869873,40.75443649,1,0.984108696,16,Wed,1359,Dropoff
-74.00550079,40.71131134,1,2.972001329,16,Mon,1009,Dropoff
-73.96057129,40.77233887,1,1.106387296,16,Mon,415,Dropoff
-73.99417877,40.74995041,1,0.615939036,16,Tue,538,Dropoff
-73.98980713,40.77586746,3,1.634577193,16,Sat,796,Dropoff
-73.96788025,40.76278305,1,0.370666791,16,Sat,134,Dropoff
-74.00975037,40.73601913,1,1.046686533,16,Tue,792,Dropoff
-73.98490906,40.74483109,1,0.637938979,16,Sun,492,Dropoff
-73.88964844,40.76872635,1,1.046019219,16,Mon,350,Dropoff
-73.98058319,40.72599411,1,0.929360562,16,Sun,997,Dropoff
-73.97162628,40.75713348,1,0.71724626,16,Thu,910,Dropoff
-73.97116089,40.7612114,1,0.791571864,16,Sun,438,Dropoff
-74.00999451,40.70983887,1,8.439202239,16,Mon,2749,Dropoff
-73.96746063,40.76594162,4,0.82263672,16,Thu,365,Dropoff
-73.97799683,40.7543602,2,2.323309746,16,Sun,642,Dropoff
-73.9631424,40.77500153,2,0.279082209,16,Thu,74,Dropoff
-73.97089386,40.75611115,1,0.781578927,16,Mon,695,Dropoff
-73.99488068,40.75012589,1,1.493090788,16,Wed,391,Dropoff
-73.98429108,40.75494766,6,3.216367346,16,Fri,1514,Dropoff
-73.97505188,40.76525879,1,0.458361735,16,Mon,431,Dropoff
-73.93743896,40.79185486,1,2.357640068,16,Sat,879,Dropoff
-73.86486053,40.77035522,2,6.397276171,16,Mon,2092,Dropoff
-73.9602356,40.76067734,1,4.494425141,16,Sun,869,Dropoff
-73.9637146,40.76806641,1,1.381796165,16,Sun,497,Dropoff
-73.99205017,40.74816132,2,2.645173178,16,Sat,1200,Dropoff
-74.00791931,40.73286057,1,2.496807437,16,Thu,2521,Dropoff
-73.98307037,40.77170563,1,0.666514879,16,Sun,623,Dropoff
-73.97615051,40.77600098,2,0.830119009,16,Fri,478,Dropoff
-73.96172333,40.75593567,1,1.616560276,16,Sat,988,Dropoff
