pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,dist_mile,pickup_hour,pickup_day,pickup_borough,dropoff_borough,trip_duration,hour_group,speed
-73.96961212158203,40.763450622558594,-73.97892761230467,40.7459716796875,single,1.3013831585888262,15,Wed,Manhattan,Manhattan,754,12~18,6.21350049193604
-73.96842956542967,40.754764556884766,-73.9680404663086,40.68899917602539,single,4.53801253970656,2,Sat,Manhattan,Manhattan,1526,0~6,10.705665231286773
-73.98887634277344,40.74504852294922,-74.17745971679686,40.6952018737793,single,10.481012355215654,4,Wed,Manhattan,Manhattan,1893,0~6,19.932194653341973
-73.99152374267578,40.749317169189446,-73.98340606689453,40.762012481689446,single,0.9740784371893056,11,Sun,Manhattan,Manhattan,725,6~12,4.836803274319311
-73.9843521118164,40.76962661743164,-73.99625396728516,40.74836730957031,single,1.5943410297448686,8,Mon,Manhattan,Manhattan,516,6~12,11.123309509847921
-74.0001449584961,40.73291015625,-74.005615234375,40.733177185058594,two_or_more,0.2877228716476094,8,Thu,Manhattan,Manhattan,158,6~12,6.555710999565784
-73.98262023925781,40.756649017333984,-73.9798583984375,40.76118087768555,single,0.3446557538276354,19,Sun,Manhattan,Manhattan,134,18~24,9.25940831178722
-73.96208190917967,40.7601318359375,-73.96208190917967,40.7601318359375,single,0.0,11,Thu,Manhattan,Manhattan,1764,6~12,0.0
-73.98782348632812,40.72407913208008,-73.99456024169923,40.73495101928711,single,0.8293570056915829,11,Wed,Manhattan,Manhattan,472,6~12,6.3256042806985135
-73.95631408691406,40.76773071289063,-73.99856567382812,40.764923095703125,single,2.2251108984530084,9,Sun,Manhattan,Manhattan,1046,6~12,7.658125463126989
-73.94484710693358,40.80291748046875,-73.94891357421875,40.79736328125,single,0.4385827469310333,22,Fri,Manhattan,Manhattan,69,18~24,22.882578100749562
-73.98664093017578,40.73821640014648,-73.90636444091797,40.9039192199707,single,12.18386107867741,22,Tue,Manhattan,Manhattan,1980,18~24,22.152474688504384
-73.99195098876953,40.738399505615234,-73.99208068847656,40.72380065917969,single,1.0073794942508645,21,Thu,Manhattan,Manhattan,569,18~24,6.3735785225010755
-73.98026275634764,40.74271774291992,-73.98481750488281,40.76262664794922,two_or_more,1.394404816960582,19,Sun,Manhattan,Manhattan,750,18~24,6.693143121410794
-73.98355865478516,40.73435974121094,-73.99241638183594,40.72882080078125,single,0.6018754850592076,11,Wed,Manhattan,Manhattan,306,6~12,7.080888059520089
-73.98375701904298,40.749488830566406,-73.98596954345702,40.73918151855469,single,0.7206476851132526,22,Sun,Manhattan,Manhattan,321,18~24,8.082030113419655
-73.96707153320312,40.79338073730469,-73.96835327148438,40.789920806884766,single,0.248028514638838,21,Mon,Manhattan,Manhattan,61,18~24,14.63774840491503
-74.00832366943358,40.72213363647461,-73.9934844970703,40.72772216796875,single,0.8692175560963679,12,Tue,Manhattan,Manhattan,529,6~12,5.91528015490912
-73.98284912109375,40.7619514465332,-73.98100280761719,40.75333023071289,single,0.6027244102484614,14,Fri,Manhattan,Manhattan,541,12~18,4.010735447124697
-73.98834991455078,40.72497177124024,-73.959228515625,40.69861602783203,two_or_more,2.3759913254737755,1,Fri,Manhattan,Manhattan,680,0~6,12.5787776054494
-73.9923095703125,40.76921081542969,-73.99066162109375,40.75813674926758,single,0.769018078001584,11,Thu,Manhattan,Manhattan,699,6~12,3.9606081270467848
-73.98320770263672,40.75054550170898,-73.77854919433594,40.64501190185546,single,12.982664879655909,11,Fri,Manhattan,Manhattan,2009,6~12,23.264108296048416
-73.9607925415039,40.7648811340332,-73.96752166748048,40.76314163208008,single,0.3728915040319449,13,Tue,Manhattan,Manhattan,561,12~18,2.3928866568894858
-73.9672622680664,40.756935119628906,-73.9671173095703,40.7591209411621,single,0.151019449809206,13,Wed,Manhattan,Manhattan,289,12~18,1.8812111394918398
-73.98692321777342,40.72254180908203,-73.9828872680664,40.73102188110352,single,0.6223198772140598,0,Sun,Manhattan,Manhattan,229,18~24,9.783194576290896
-73.97274780273438,40.75594711303711,-73.97713470458984,40.74499130249024,single,0.7902541216690846,18,Sun,Manhattan,Manhattan,676,12~18,4.20845390237974
-74.00511169433594,40.73601150512695,-74.00443267822266,40.73067855834961,single,0.3697086199360272,1,Sun,Manhattan,Manhattan,413,0~6,3.2226417234133122
-73.96726989746092,40.763484954833984,-73.9794692993164,40.76654052734375,single,0.6738686637113835,12,Sun,Manhattan,Manhattan,570,6~12,4.2560126129140015
-73.98774719238281,40.71967697143555,-74.07565307617188,40.63878631591797,single,7.244231141005303,5,Sat,Manhattan,Manhattan,1822,0~6,14.313519268726173
-73.97899627685547,40.78474426269531,-73.97028350830078,40.78572463989258,single,0.4619518688096908,18,Tue,Manhattan,Manhattan,230,12~18,7.230550990064725
-73.99990844726561,40.73067855834961,-73.99736022949219,40.76155090332031,single,2.134466971970696,1,Sun,Manhattan,Manhattan,813,0~6,9.451514267028912
-74.00507354736328,40.746490478515625,-73.96952056884764,40.76770782470703,two_or_more,2.3713925398446167,9,Fri,Manhattan,Manhattan,1271,6~12,6.716768798930464
-73.97756195068358,40.742481231689446,-73.9637451171875,40.758750915527344,two_or_more,1.336429272811964,19,Sun,Manhattan,Manhattan,494,18~24,9.739160692556823
-73.97126770019531,40.758399963378906,-74.00911712646483,40.71749877929688,single,3.451331917418622,15,Sun,Manhattan,Manhattan,1233,12~18,10.076881510711306
-73.9918212890625,40.74416732788086,-73.97342681884764,40.757080078125,single,1.3136362345710435,21,Thu,Manhattan,Manhattan,731,18~24,6.4693439732636895
-73.96833038330078,40.75510025024414,-73.99624633789062,40.76072311401367,single,1.515266095254108,1,Sun,Manhattan,Manhattan,574,0~6,9.503411050374195
-73.97488403320312,40.76177978515625,-73.97847747802734,40.754024505615234,single,0.5673806975521107,11,Tue,Manhattan,Manhattan,438,6~12,4.663402993578993
-73.99431610107422,40.751758575439446,-73.97261047363281,40.76212310791016,single,1.344842859900165,7,Fri,Manhattan,Manhattan,418,6~12,11.582378697704769
-74.01029968261719,40.720096588134766,-74.00788116455078,40.74665069580078,single,1.8366921002986565,19,Thu,Manhattan,Manhattan,362,18~24,18.265446301312608
-73.99382019042967,40.74591445922852,-73.9936294555664,40.735870361328125,single,0.6931410507180147,8,Thu,Manhattan,Manhattan,267,6~12,9.345722032153008
-73.9817123413086,40.73267364501953,-73.98845672607422,40.72281646728516,two_or_more,0.7667939190764606,21,Fri,Manhattan,Manhattan,569,18~24,4.851420226142808
-73.97982788085938,40.7655029296875,-73.95541381835938,40.77933120727539,single,1.597105190822879,3,Sat,Manhattan,Manhattan,604,0~6,9.519170011527093
-73.97218322753906,40.76318359375,-73.95091247558595,40.77519226074219,single,1.3899058125017811,19,Tue,Manhattan,Manhattan,552,18~24,9.064603125011615
-73.96488189697266,40.760101318359375,-73.98145294189453,40.76482772827149,single,0.9285803319644298,22,Fri,Manhattan,Manhattan,608,18~24,5.49817301821044
-73.9759521484375,40.74911880493164,-73.98602294921875,40.73081970214844,single,1.368848601225344,18,Wed,Manhattan,Manhattan,539,12~18,9.142588060132168
-73.9817886352539,40.740825653076165,-73.95333862304686,40.78833770751953,single,3.602259927328644,23,Fri,Manhattan,Manhattan,1029,18~24,12.602658637884469
-73.98138427734375,40.78078842163086,-73.7763671875,40.64549255371094,single,14.24882557354086,12,Tue,Manhattan,Manhattan,2633,6~12,19.481873173090428
-73.95370483398438,40.77881622314453,-74.00833129882812,40.7470932006836,single,3.6063524220852927,14,Sun,Manhattan,Manhattan,1539,12~18,8.43591209844513
-73.96054077148438,40.773555755615234,-73.95259094238281,40.77696990966797,single,0.478963503800711,15,Mon,Manhattan,Manhattan,473,12~18,3.64538818960372
-73.99150848388672,40.72977828979492,-73.97908782958984,40.74771118164063,single,1.3986311844439336,10,Sun,Manhattan,Manhattan,553,6~12,9.105013135620544
-73.95015716552734,40.78008270263672,-73.97254180908203,40.75592803955078,single,2.038900254206359,19,Wed,Manhattan,Manhattan,793,18~24,9.25604150711588
-73.99742126464844,40.74665069580078,-73.96742248535155,40.76850128173828,two_or_more,2.179662295536038,14,Thu,Manhattan,Manhattan,2210,12~18,3.550581114900333
-73.98818969726561,40.75403594970703,-74.00564575195312,40.75091171264648,single,0.9410205265049788,12,Tue,Manhattan,Manhattan,503,6~12,6.734938161864659
-73.97423553466798,40.79141616821289,-73.96920013427734,40.798431396484375,single,0.5514120456093574,14,Mon,Manhattan,Manhattan,167,12~18,11.886726731698722
-73.96481323242188,40.77269744873047,-73.9780044555664,40.75781631469727,single,1.2382890351469606,9,Mon,Manhattan,Manhattan,610,6~12,7.3079352893918985
-73.9630126953125,40.77484893798828,-73.95327758789062,40.776798248291016,single,0.5280815311643092,18,Tue,Manhattan,Manhattan,240,12~18,7.921222967464639
-73.97941589355469,40.754592895507805,-73.86174774169923,40.768413543701165,single,6.246937334604597,13,Wed,Manhattan,Manhattan,2065,12~18,10.890544505848208
-73.99478149414062,40.75027847290039,-73.99362182617188,40.76197814941406,two_or_more,0.8096000639388843,1,Tue,Manhattan,Manhattan,328,0~6,8.885854360304828
-73.9920425415039,40.75936126708984,-74.00305938720702,40.7269287109375,two_or_more,2.3114130425556096,16,Sun,Manhattan,Manhattan,1060,12~18,7.850082031320938
-73.98394012451173,40.737571716308594,-73.97596740722656,40.75593948364258,two_or_more,1.3346995154658092,12,Sun,Manhattan,Manhattan,429,6~12,11.200275654258538
-74.00696563720702,40.743263244628906,-73.97922515869139,40.76130676269531,two_or_more,1.9154937343752896,19,Sun,Manhattan,Manhattan,630,18~24,10.945678482144512
-73.94906616210938,40.78145599365234,-73.95584869384764,40.779518127441406,single,0.3800594029164376,10,Mon,Manhattan,Manhattan,187,6~12,7.316651606947461
-73.94475555419923,40.818950653076165,-73.95103454589844,40.81178665161133,single,0.5939100491928618,13,Tue,Manhattan,Manhattan,152,12~18,14.066290638778307
-73.98184967041014,40.755176544189446,-73.97340393066406,40.76085662841797,single,0.5916060747708287,13,Thu,Manhattan,Manhattan,488,12~18,4.36430710896513
-73.96687316894531,40.79386901855469,-73.94980621337889,40.79705047607422,single,0.921529735158379,16,Sun,Manhattan,Manhattan,378,12~18,8.776473668175038
-74.00431823730467,40.71971130371094,-73.9863052368164,40.7222137451172,two_or_more,0.9613006875445465,0,Sun,Manhattan,Manhattan,972,18~24,3.5603729168316534
-73.98512268066406,40.7429313659668,-73.95154571533203,40.81446075439453,single,5.240565642389131,0,Thu,Manhattan,Manhattan,1296,18~24,14.557126784414253
-73.98861694335938,40.75828552246094,-73.99976348876953,40.7617416381836,single,0.6315950031337931,21,Mon,Manhattan,Manhattan,467,18~24,4.868826576620247
-73.99226379394531,40.74936676025391,-73.95001983642578,40.68265914916992,single,5.109464126763575,23,Tue,Manhattan,Manhattan,1442,18~24,12.755943728397273
-74.0032730102539,40.73902893066406,-73.97434997558594,40.75650024414063,two_or_more,1.9383438121163683,0,Sun,Manhattan,Manhattan,693,18~24,10.069318504500615
-73.97704315185547,40.774845123291016,-73.93875122070312,40.7997932434082,single,2.645145301632556,9,Sat,Manhattan,Manhattan,1075,6~12,8.858161010118328
-73.94877624511719,40.773963928222656,-73.94441223144531,40.78390121459961,single,0.7229020271051046,14,Thu,Manhattan,Manhattan,340,12~18,7.65425675758346
-73.97716522216798,40.76318359375,-73.91551971435547,40.74472427368164,single,3.4764794145537183,22,Wed,Manhattan,Manhattan,1239,18~24,10.10115084131831
-73.96482849121092,40.79159164428711,-73.98001098632812,40.78095626831056,single,1.0828869101656369,10,Tue,Manhattan,Manhattan,789,6~12,4.940928867675909
-73.9867935180664,40.74531936645508,-73.98334503173827,40.756256103515625,single,0.7760576558382174,21,Thu,Manhattan,Manhattan,451,18~24,6.194695257245194
-73.96658325195312,40.77029037475586,-73.97515869140625,40.7607307434082,single,0.7984607572093806,17,Thu,Manhattan,Manhattan,804,12~18,3.5751974203405097
-74.00911712646483,40.73820877075195,-73.99254608154298,40.73579788208008,single,0.8855216352238794,2,Sun,Manhattan,Manhattan,283,0~6,11.264586172459243
-73.97352600097656,40.7480583190918,-73.98096466064453,40.733901977539055,two_or_more,1.0519515185803274,11,Fri,Manhattan,Manhattan,201,6~12,18.840922720841686
-73.99552154541014,40.72484970092773,-73.97127532958984,40.76131439208984,single,2.819621496589164,12,Wed,Manhattan,Manhattan,1591,6~12,6.38003607022061
-73.9797134399414,40.73508834838867,-73.99376678466798,40.72737884521485,single,0.9094831248961112,12,Wed,Manhattan,Manhattan,515,6~12,6.3575519410213595
-73.99703979492188,40.722332000732415,-73.99280548095702,40.7277717590332,two_or_more,0.4362367395883827,12,Sun,Manhattan,Manhattan,138,6~12,11.380088858827376
-73.9728012084961,40.7566032409668,-73.9830551147461,40.7716178894043,single,1.1673995910771553,18,Fri,Manhattan,Manhattan,819,12~18,5.131426773965518
-74.0056915283203,40.74047088623047,-73.99246978759764,40.75360870361328,single,1.1416046564441351,4,Sun,Manhattan,Manhattan,362,0~6,11.352974483974824
-73.97262573242188,40.7578125,-73.98824310302734,40.743194580078125,single,1.2996398635441824,21,Thu,Manhattan,Manhattan,609,18~24,7.682600178586299
-73.95326232910156,40.77980422973633,-73.95624542236328,40.77997970581056,single,0.1569391211304078,21,Fri,Manhattan,Manhattan,162,18~24,3.4875360251201735
-73.9895248413086,40.757083892822266,-73.89596557617188,40.74432373046875,single,4.987912503808432,21,Sat,Manhattan,Manhattan,1671,18~24,10.745951534237197
-73.99796295166014,40.725868225097656,-73.9626693725586,40.76662063598633,single,3.367201095722515,21,Thu,Manhattan,Manhattan,1141,18~24,10.623947365995665
-74.00538635253906,40.74665069580078,-73.95342254638672,40.7795295715332,single,3.546834323761686,18,Wed,Manhattan,Manhattan,1533,12~18,8.329160838579302
-73.98238372802734,40.76552963256836,-73.98722076416014,40.726760864257805,single,2.6871644380947712,13,Sun,Manhattan,Manhattan,1066,12~18,9.07485176092043
-73.99820709228516,40.74109649658203,-73.98927307128906,40.763477325439446,single,1.6139271907519317,18,Sat,Manhattan,Manhattan,1194,12~18,4.866112132920398
-73.98059844970702,40.73223876953125,-74.00742340087889,40.705730438232415,single,2.308489061952809,10,Tue,Manhattan,Manhattan,686,6~12,12.11451985864448
-73.98046112060547,40.76715850830078,-73.9874496459961,40.76060485839844,two_or_more,0.582185056681273,21,Sun,Manhattan,Manhattan,418,18~24,5.01403398098704
-73.97798919677734,40.75511169433594,-74.18331909179686,40.68803024291992,single,11.731309228502282,12,Wed,Manhattan,Manhattan,2445,6~12,17.273093342580047
-73.96343231201173,40.76266479492188,-73.99526977539062,40.72848892211913,single,2.8901329095505823,20,Mon,Manhattan,Manhattan,1140,18~24,9.126735503843944
-73.97825622558594,40.72903823852539,-73.84541320800781,40.72185897827149,single,6.991234583832945,1,Sat,Manhattan,Manhattan,1854,0~6,13.575212784141641
-73.9939956665039,40.74110794067384,-73.9617919921875,40.77200698852539,two_or_more,2.72051978123112,16,Tue,Manhattan,Manhattan,1243,12~18,7.8792206053355045
-73.99000549316406,40.756683349609375,-73.98111724853516,40.77101516723633,single,1.0933682006866512,17,Sat,Manhattan,Manhattan,1101,12~18,3.575045887803764
-74.00838470458984,40.741172790527344,-73.98652648925781,40.75004196166992,single,1.3001558016026944,2,Mon,Manhattan,Manhattan,729,0~6,6.420522477050342
-73.98046875,40.75585174560546,-73.96942901611328,40.760040283203125,single,0.6473552168600861,20,Mon,Manhattan,Manhattan,323,18~24,7.215104584199103
-73.97901153564453,40.72016143798828,-73.95604705810547,40.76455307006836,two_or_more,3.29171504104122,13,Thu,Manhattan,Manhattan,1063,12~18,11.147859028926051
-73.98292541503906,40.76286315917969,-73.96260070800781,40.677188873291016,single,6.007252667847099,20,Tue,Manhattan,Manhattan,2296,18~24,9.419037284080817
-73.94967651367188,40.82756042480469,-73.9675521850586,40.787899017333984,two_or_more,2.892806550506513,18,Mon,Manhattan,Manhattan,1093,12~18,9.5279996174048
-73.96945190429686,40.76064682006836,-74.00414276123048,40.7481803894043,single,2.013344540147032,20,Thu,Manhattan,Manhattan,959,18~24,7.5579148535237906
-73.98583984375,40.756641387939446,-73.98802185058595,40.76439666748047,single,0.547245517298076,0,Wed,Manhattan,Manhattan,345,18~24,5.7103880065886194
-73.95455932617188,40.78010940551758,-73.97695922851561,40.75017547607422,single,2.376444263880507,17,Thu,Manhattan,Manhattan,1441,12~18,5.936987751540475
-73.98744201660156,40.75619888305664,-73.97533416748048,40.74555587768555,two_or_more,0.9710959820404138,14,Sat,Manhattan,Manhattan,525,12~18,6.658943876848552
-74.0062484741211,40.74217224121094,-73.9866714477539,40.75118637084961,two_or_more,1.2009958226941335,20,Sat,Manhattan,Manhattan,572,18~24,7.558714968005036
-73.977783203125,40.737957000732415,-73.98653411865233,40.73006820678711,two_or_more,0.7122447114465889,1,Sun,Manhattan,Manhattan,164,0~6,15.634640007364146
-73.98556518554686,40.75824737548828,-73.99510955810547,40.75933456420898,single,0.5063744279856159,22,Wed,Manhattan,Manhattan,445,18~24,4.096512226400489
-73.9997787475586,40.753753662109375,-73.99758148193358,40.71944808959961,two_or_more,2.3699792387625145,17,Sun,Manhattan,Manhattan,1033,12~18,8.259366175745452
-73.9571533203125,40.76864242553711,-73.97354125976561,40.76387405395508,single,0.920576946355253,9,Thu,Manhattan,Manhattan,963,6~12,3.441409145253282
-73.99810791015625,40.72612762451172,-73.99736022949219,40.73357009887695,single,0.5150465428713854,14,Wed,Manhattan,Manhattan,224,12~18,8.277533724718694
-73.99842071533203,40.72951889038086,-73.98677062988281,40.72574234008789,single,0.6647630947000366,19,Fri,Manhattan,Manhattan,592,18~24,4.042478278581303
-73.98844146728516,40.738677978515625,-73.97797393798828,40.73399353027344,single,0.6374427751097522,20,Sun,Manhattan,Manhattan,202,18~24,11.360366289084693
-73.95345306396483,40.76681518554688,-73.985107421875,40.778297424316406,single,1.8398761132958616,21,Thu,Manhattan,Manhattan,724,18~24,9.148555259482185
-73.98173522949219,40.7739143371582,-73.97557067871092,40.76145553588867,single,0.9185122808971948,12,Sat,Manhattan,Manhattan,503,6~12,6.573845350357657
-73.98147583007811,40.752742767333984,-73.96150207519531,40.7801628112793,two_or_more,2.1628617284419325,18,Sat,Manhattan,Manhattan,812,12~18,9.589042145801672
-73.98789978027342,40.72403335571289,-73.96168518066406,40.78023147583008,single,4.114582151626081,13,Sun,Manhattan,Manhattan,1120,12~18,13.225442630226688
-73.96208190917967,40.762786865234375,-73.9980926513672,40.74183654785156,single,2.3791994442209434,15,Wed,Manhattan,Manhattan,1108,12~18,7.7302509018009
-73.98934936523438,40.75868225097656,-73.94805145263672,40.77890396118164,two_or_more,2.577004282542105,23,Sat,Manhattan,Manhattan,1171,18~24,7.922472602178973
-73.97647094726561,40.78847122192384,-74.00399017333984,40.74300384521485,two_or_more,3.453637206807449,0,Sun,Manhattan,Manhattan,992,18~24,12.533360831156065
-73.97170257568358,40.75626754760742,-73.98046112060547,40.765167236328125,single,0.7670082836741036,18,Mon,Manhattan,Manhattan,705,12~18,3.916638044293295
-73.98801422119139,40.74962615966797,-73.9879150390625,40.71990203857422,single,2.0510457391510046,16,Sat,Manhattan,Manhattan,1299,12~18,5.6841914248988585
-73.99466705322266,40.753177642822266,-73.96139526367188,40.76496505737305,two_or_more,1.92592087826192,8,Thu,Manhattan,Manhattan,1428,6~12,4.855262718307362
-73.98190307617188,40.76900100708008,-73.98863220214844,40.7741584777832,two_or_more,0.5012619473990088,13,Wed,Manhattan,Manhattan,334,12~18,5.402823385139016
-73.99991607666014,40.73451614379882,-73.99335479736328,40.75250244140625,single,1.287985458655922,21,Fri,Manhattan,Manhattan,629,18~24,7.3716178873788865
-74.01232147216798,40.70197677612305,-74.0384063720703,40.74094009399414,single,3.017229689911369,21,Tue,Manhattan,Manhattan,1245,18~24,8.724519585285885
-73.9822998046875,40.774200439453125,-73.98272705078125,40.78488159179688,single,0.7373727468012593,23,Sat,Manhattan,Manhattan,337,18~24,7.8769788975802175
-74.005859375,40.71099090576172,-73.97854614257811,40.729618072509766,single,1.925670015779176,20,Thu,Manhattan,Manhattan,971,18~24,7.13945628919159
-73.95999908447266,40.76227188110352,-73.98744201660156,40.7706413269043,single,1.5512554870278223,21,Thu,Manhattan,Manhattan,722,18~24,7.734791902077784
-74.00536346435547,40.75115585327149,-73.95838928222656,40.772903442382805,two_or_more,2.8854992336787424,17,Fri,Manhattan,Manhattan,1310,12~18,7.929616214689673
-73.95010375976561,40.7798080444336,-73.98648071289062,40.72235870361328,single,4.399822885799658,18,Fri,Manhattan,Manhattan,1579,12~18,10.031261804229747
-73.98644256591797,40.7432098388672,-73.98141479492188,40.75218200683594,single,0.6729819547283833,13,Tue,Manhattan,Manhattan,934,12~18,2.593934729145803
-73.97911071777342,40.7575569152832,-73.9654998779297,40.76803970336913,two_or_more,1.016452088736712,20,Mon,Manhattan,Manhattan,491,18~24,7.452601872611329
-73.9962387084961,40.7381706237793,-73.96099853515625,40.76961898803711,single,2.851035841121313,21,Mon,Manhattan,Manhattan,730,18~24,14.059902778132502
-73.95484161376953,40.77337265014648,-73.99478912353516,40.73229217529297,single,3.5255355839322675,12,Sat,Manhattan,Manhattan,1646,6~12,7.710770414432663
-73.98773956298828,40.75577545166016,-73.97222137451173,40.75089645385742,two_or_more,0.8811465802200901,7,Wed,Manhattan,Manhattan,673,6~12,4.713414099245653
-73.98570251464844,40.726932525634766,-73.9549102783203,40.76947021484375,single,3.350616003472637,23,Sat,Manhattan,Manhattan,694,18~24,17.380717020895524
-73.97084045410156,40.75826644897461,-73.97447204589844,40.75839614868164,single,0.1907584621035802,15,Thu,Manhattan,Manhattan,151,12~18,4.5478838647211175
-73.97508239746092,40.75556182861328,-73.9842300415039,40.74798583984375,single,0.7097197772096823,10,Fri,Manhattan,Manhattan,1076,6~12,2.3745271356457773
-73.99087524414062,40.73444747924805,-73.9950180053711,40.714221954345696,single,1.41245304952969,0,Wed,Manhattan,Manhattan,682,18~24,7.455763897810681
-73.97774505615233,40.77507781982422,-73.96634674072266,40.76642227172852,single,0.8451432246891897,20,Tue,Manhattan,Manhattan,277,18~24,10.98381086238658
-73.97714996337889,40.7591667175293,-73.9765396118164,40.77563095092773,two_or_more,1.136531131445316,17,Sun,Manhattan,Manhattan,618,12~18,6.620569697739705
-73.98401641845702,40.743328094482415,-73.95658111572266,40.74470138549805,single,1.4429448359351384,18,Thu,Manhattan,Manhattan,765,12~18,6.790328639694769
-73.97026062011719,40.75861740112305,-73.95734405517578,40.782833099365234,two_or_more,1.803117706918614,20,Tue,Manhattan,Manhattan,730,18~24,8.892087321790425
-73.96150207519531,40.768379211425774,-73.95333862304686,40.7799186706543,single,0.9041062819151516,16,Wed,Manhattan,Manhattan,239,12~18,13.618337300814
-73.98178100585938,40.76264572143555,-73.99574279785155,40.76446914672852,single,0.7432406184017819,20,Thu,Manhattan,Manhattan,523,18~24,5.115996608501749
-73.96756744384764,40.76581954956056,-73.9455337524414,40.77543258666992,two_or_more,1.332696326705882,16,Thu,Manhattan,Manhattan,569,12~18,8.431822102181327
-73.98204040527344,40.76991653442384,-73.9696273803711,40.79521179199219,two_or_more,1.8629256297556749,17,Tue,Manhattan,Manhattan,918,12~18,7.305590704924215
-73.985107421875,40.73645782470703,-74.00559997558595,40.73319625854492,two_or_more,1.0989086481036912,12,Sun,Manhattan,Manhattan,530,6~12,7.464285156930732
-73.9720001220703,40.78678131103516,-73.93208312988281,40.84907150268555,two_or_more,4.780553245648126,7,Mon,Manhattan,Manhattan,1267,6~12,13.583260997895227
-73.95266723632812,40.76585388183594,-73.96742248535155,40.7537498474121,two_or_more,1.138834348692492,11,Mon,Manhattan,Manhattan,989,6~12,4.145403089274996
-73.98690032958984,40.73966217041016,-73.97519683837889,40.7519989013672,single,1.0497090424937416,9,Fri,Manhattan,Manhattan,1021,6~12,3.7012267903795
-73.99829864501953,40.75080871582031,-73.98426055908203,40.68588638305664,single,4.540013498946486,21,Mon,Manhattan,Manhattan,1432,18~24,11.413441757128037
-73.96221160888672,40.77365493774414,-73.97609710693358,40.75537872314453,single,1.4564044120830868,18,Sat,Manhattan,Manhattan,514,12~18,10.200497827819284
-74.00266265869139,40.73952865600586,-73.99237060546875,40.75339889526367,single,1.0989697371176603,0,Wed,Manhattan,Manhattan,165,18~24,23.977521537112587
-73.95315551757811,40.77853012084961,-73.97034454345702,40.785762786865234,single,1.0304972013089209,15,Sat,Manhattan,Manhattan,812,12~18,4.5687068038326535
-73.97681427001953,40.775344848632805,-73.95697021484375,40.78590393066406,single,1.2705380458472082,10,Thu,Manhattan,Manhattan,583,6~12,7.845517950342966
-74.00184631347656,40.735633850097656,-74.00957489013672,40.723796844482415,two_or_more,0.9119855673726668,13,Sat,Manhattan,Manhattan,316,12~18,10.389708995384812
-73.9803695678711,40.748416900634766,-73.99323272705078,40.743011474609375,single,0.7712440963030964,13,Thu,Manhattan,Manhattan,415,12~18,6.690310232990716
-73.95690155029298,40.76244354248047,-73.95928192138672,40.77696228027344,single,1.0095882405464094,11,Sat,Manhattan,Manhattan,948,6~12,3.833879394480036
-73.99369812011719,40.732959747314446,-73.99051666259764,40.750118255615234,single,1.1956973519755787,11,Mon,Manhattan,Manhattan,778,6~12,5.532789803485969
-73.98358154296875,40.77364730834961,-73.87335968017578,40.77428436279297,single,5.782115779121981,13,Fri,Manhattan,Manhattan,1789,12~18,11.635336391749096
-73.97966766357422,40.77614974975586,-73.97994995117188,40.76436996459961,single,0.8129747137731463,7,Thu,Manhattan,Manhattan,237,6~12,12.348982994022474
-73.9906005859375,40.75621032714844,-73.97039031982422,40.759101867675774,single,1.0790439281744215,5,Mon,Manhattan,Manhattan,586,0~6,6.62893880789747
-73.98065185546875,40.775703430175774,-73.98766326904298,40.77941131591797,single,0.4480228371799507,11,Tue,Manhattan,Manhattan,332,6~12,4.858078957372959
-73.96993255615233,40.756622314453125,-73.95755004882812,40.76555252075195,single,0.8954312945343809,11,Wed,Manhattan,Manhattan,400,6~12,8.058881650809429
-73.99507904052734,40.73315048217773,-73.97624206542967,40.7481803894043,single,1.4328201260226867,8,Fri,Manhattan,Manhattan,657,6~12,7.851069183685954
-73.96896362304686,40.76512908935546,-73.96674346923827,40.77007675170898,single,0.3607248174101154,15,Thu,Manhattan,Manhattan,324,12~18,4.00805352677906
-73.98824310302734,40.71835708618164,-73.99007415771484,40.725345611572266,single,0.4917124902819347,11,Wed,Manhattan,Manhattan,267,6~12,6.629831329644063
-73.98017120361328,40.78575134277344,-73.95121002197266,40.77156066894531,single,1.8073625201245769,10,Mon,Manhattan,Manhattan,1082,6~12,6.013405797087317
-73.95635223388672,40.774761199951165,-73.95030212402342,40.78657150268555,single,0.8745536390727353,21,Sat,Manhattan,Manhattan,289,18~24,10.894093773916426
-73.97503662109375,40.75764846801758,-73.9969482421875,40.72267532348633,two_or_more,2.6732439164090502,13,Sun,Manhattan,Manhattan,717,12~18,13.422145186991047
-74.01271820068358,40.706539154052734,-73.95844268798828,40.71086120605469,single,2.865496559684852,3,Sat,Manhattan,Manhattan,1016,0~6,10.15333426659987
-73.96781158447266,40.75215911865234,-73.98527526855469,40.74758529663086,single,0.9692526770214188,11,Fri,Manhattan,Manhattan,992,6~12,3.517449231126117
-73.99211883544923,40.74992752075195,-73.98915100097656,40.72199630737305,two_or_more,1.9336092365826696,12,Sun,Manhattan,Manhattan,890,6~12,7.821340732244507
-74.01139068603516,40.70312881469727,-73.94087219238281,40.83216094970703,single,9.64161443651188,21,Sun,Manhattan,Manhattan,1302,18~24,26.65884175994068
-73.98890686035155,40.76282501220703,-73.99727630615233,40.761043548583984,single,0.4559996732009129,11,Sat,Manhattan,Manhattan,219,6~12,7.495885038919115
