pickup_borough,pickup_day,pickup_hour,dist_bins,mean_speed
Queens,4,22,"(1.426, 1.764]",11.191321214155087
Queens,4,22,"(1.764, 2.261]",10.450514977307547
Queens,4,22,"(2.261, 3.113]",10.452602593489912
Queens,4,22,"(3.113, 5.144]",10.914445478403163
Queens,4,22,"(5.144, 72.461]",20.484615106979795
Queens,4,23,"(0.249, 0.566]",6.851491459149432
Queens,4,23,"(0.566, 0.757]",8.920634127297433
Queens,4,23,"(0.757, 0.951]",8.64093212635164
Queens,4,23,"(0.951, 1.168]",9.526932656763924
Queens,4,23,"(1.168, 1.426]",11.002057302069119
Queens,4,23,"(1.426, 1.764]",12.489051596450764
Queens,4,23,"(1.764, 2.261]",10.702964050028188
Queens,4,23,"(2.261, 3.113]",12.822611699551738
Queens,4,23,"(3.113, 5.144]",13.519366677872867
Queens,4,23,"(5.144, 72.461]",16.652215979259054
Queens,5,0,"(0.249, 0.566]",9.497786153824547
Queens,5,0,"(0.566, 0.757]",9.562285892789305
Queens,5,0,"(0.757, 0.951]",7.890948089090253
Queens,5,0,"(0.951, 1.168]",10.314480351872403
Queens,5,0,"(1.168, 1.426]",10.164197062196411
Queens,5,0,"(1.426, 1.764]",10.462350111714072
Queens,5,0,"(1.764, 2.261]",10.519311805655981
Queens,5,0,"(2.261, 3.113]",11.293343205500896
Queens,5,0,"(3.113, 5.144]",12.894613874318964
Queens,5,0,"(5.144, 72.461]",20.338704177421004
Queens,5,1,"(0.249, 0.566]",9.655529023277916
Queens,5,1,"(0.566, 0.757]",8.705460720599541
Queens,5,1,"(0.757, 0.951]",9.152565125399045
Queens,5,1,"(0.951, 1.168]",9.42019385339652
Queens,5,1,"(1.168, 1.426]",10.089091773302858
Queens,5,1,"(1.426, 1.764]",9.395067749219928
Queens,5,1,"(1.764, 2.261]",11.96956352337118
Queens,5,1,"(2.261, 3.113]",11.677752927432003
Queens,5,1,"(3.113, 5.144]",13.844310687212932
Queens,5,1,"(5.144, 72.461]",15.785672630327653
Queens,5,2,"(0.249, 0.566]",8.615722937417152
Queens,5,2,"(0.566, 0.757]",10.057075892425495
Queens,5,2,"(0.757, 0.951]",10.648687696948556
Queens,5,2,"(0.951, 1.168]",10.177876457335271
Queens,5,2,"(1.168, 1.426]",9.489094363934043
Queens,5,2,"(1.426, 1.764]",9.913500484865365
Queens,5,2,"(1.764, 2.261]",11.257609445543808
Queens,5,2,"(2.261, 3.113]",13.624373133695906
Queens,5,2,"(3.113, 5.144]",13.239113494131072
Queens,5,2,"(5.144, 72.461]",18.95950210350229
Queens,5,3,"(0.249, 0.566]",9.11038083460459
Queens,5,3,"(0.566, 0.757]",10.413721461988976
Queens,5,3,"(0.757, 0.951]",11.206393542140727
Queens,5,3,"(0.951, 1.168]",9.164091404531709
Queens,5,3,"(1.168, 1.426]",13.0757188953205
Queens,5,3,"(1.426, 1.764]",11.050100170086463
Queens,5,3,"(1.764, 2.261]",11.830598651199125
Queens,5,3,"(2.261, 3.113]",14.530263276493173
Queens,5,3,"(3.113, 5.144]",14.219015355609136
Queens,5,3,"(5.144, 72.461]",18.003830531858483
Queens,5,4,"(0.249, 0.566]",8.958801412530121
Queens,5,4,"(0.566, 0.757]",9.273872671512935
Queens,5,4,"(0.757, 0.951]",9.456713492449783
Queens,5,4,"(0.951, 1.168]",10.232685182995512
Queens,5,4,"(1.168, 1.426]",9.342251176033667
Queens,5,4,"(1.426, 1.764]",12.44606562732754
Queens,5,4,"(1.764, 2.261]",16.347506242288127
Queens,5,4,"(2.261, 3.113]",15.231815776383655
Queens,5,4,"(3.113, 5.144]",14.879470922787617
Queens,5,4,"(5.144, 72.461]",21.508502740171114
Queens,5,5,"(0.249, 0.566]",7.606141417717555
Queens,5,5,"(0.566, 0.757]",9.173486366825912
Queens,5,5,"(0.757, 0.951]",9.19486040335907
Queens,5,5,"(0.951, 1.168]",13.107382281365194
Queens,5,5,"(1.168, 1.426]",12.973216785948221
Queens,5,5,"(1.426, 1.764]",12.817898105726206
Queens,5,5,"(1.764, 2.261]",13.019847116445193
Queens,5,5,"(2.261, 3.113]",12.702783147002386
Queens,5,5,"(3.113, 5.144]",16.535266088763912
Queens,5,5,"(5.144, 72.461]",26.114498230324212
Queens,5,6,"(0.249, 0.566]",12.109569880195586
Queens,5,6,"(0.566, 0.757]",11.806033208583356
Queens,5,6,"(0.757, 0.951]",11.137696209396948
Queens,5,6,"(0.951, 1.168]",13.873377495970262
Queens,5,6,"(1.168, 1.426]",13.51008886696092
Queens,5,6,"(1.426, 1.764]",10.543608463962343
Queens,5,6,"(1.764, 2.261]",13.528224464216793
Queens,5,6,"(2.261, 3.113]",12.547407742400988
Queens,5,6,"(3.113, 5.144]",13.6283055036866
Queens,5,6,"(5.144, 72.461]",19.35356846082436
Queens,5,7,"(0.249, 0.566]",10.487023091464817
Queens,5,7,"(0.566, 0.757]",11.066149398894321
Queens,5,7,"(0.757, 0.951]",10.343384950656162
Queens,5,7,"(0.951, 1.168]",10.691717709113885
Queens,5,7,"(1.168, 1.426]",10.109706801250812
Queens,5,7,"(1.426, 1.764]",12.739081736452732
Queens,5,7,"(1.764, 2.261]",12.764350526055905
Queens,5,7,"(2.261, 3.113]",11.98739143249612
Queens,5,7,"(3.113, 5.144]",12.544074196552977
Queens,5,7,"(5.144, 72.461]",20.058760945592514
Queens,5,8,"(0.249, 0.566]",9.129767688598873
Queens,5,8,"(0.566, 0.757]",10.153143762631249
Queens,5,8,"(0.757, 0.951]",10.883801627952188
Queens,5,8,"(0.951, 1.168]",10.376832518137268
Queens,5,8,"(1.168, 1.426]",10.785351218957356
Queens,5,8,"(1.426, 1.764]",9.040480381221487
Queens,5,8,"(1.764, 2.261]",10.621050210249036
Queens,5,8,"(2.261, 3.113]",11.285927787978567
Queens,5,8,"(3.113, 5.144]",11.1314094779577
Queens,5,8,"(5.144, 72.461]",19.74717609657625
Queens,5,9,"(0.249, 0.566]",10.224289340322088
Queens,5,9,"(0.566, 0.757]",9.263452679634284
Queens,5,9,"(0.757, 0.951]",10.235997088311864
Queens,5,9,"(0.951, 1.168]",10.769762960130425
Queens,5,9,"(1.168, 1.426]",9.54027622541544
Queens,5,9,"(1.426, 1.764]",10.13274974009652
Queens,5,9,"(1.764, 2.261]",10.068991338916435
Queens,5,9,"(2.261, 3.113]",10.76040095580138
Queens,5,9,"(3.113, 5.144]",13.861258513662278
Queens,5,9,"(5.144, 72.461]",16.04982701465469
Queens,5,10,"(0.249, 0.566]",11.30304309737865
Queens,5,10,"(0.566, 0.757]",8.719867778717314
Queens,5,10,"(0.757, 0.951]",8.984542515189965
Queens,5,10,"(0.951, 1.168]",8.961564802253017
Queens,5,10,"(1.168, 1.426]",9.370850006883586
Queens,5,10,"(1.426, 1.764]",13.79837632140655
Queens,5,10,"(1.764, 2.261]",11.377347922831582
Queens,5,10,"(2.261, 3.113]",10.33322645247067
Queens,5,10,"(3.113, 5.144]",12.310523856912061
Queens,5,10,"(5.144, 72.461]",17.091302202537545
Queens,5,11,"(0.249, 0.566]",10.980894529334671
Queens,5,11,"(0.566, 0.757]",9.293350363449552
Queens,5,11,"(0.757, 0.951]",11.512201027867302
Queens,5,11,"(0.951, 1.168]",8.868815143695468
Queens,5,11,"(1.168, 1.426]",9.377799369401483
Queens,5,11,"(1.426, 1.764]",9.818675945797258
Queens,5,11,"(1.764, 2.261]",11.6418648080055
Queens,5,11,"(2.261, 3.113]",12.032549397196393
Queens,5,11,"(3.113, 5.144]",10.997307641723493
Queens,5,11,"(5.144, 72.461]",18.492235448516517
Queens,5,12,"(0.249, 0.566]",6.754879713442725
Queens,5,12,"(0.566, 0.757]",6.325240371371393
Queens,5,12,"(0.757, 0.951]",8.99698287644462
Queens,5,12,"(0.951, 1.168]",8.964559749949386
Queens,5,12,"(1.168, 1.426]",9.342984408258017
Queens,5,12,"(1.426, 1.764]",11.430322251562242
Queens,5,12,"(1.764, 2.261]",10.519201549694547
Queens,5,12,"(2.261, 3.113]",11.969845222967644
Queens,5,12,"(3.113, 5.144]",11.00387517878369
Queens,5,12,"(5.144, 72.461]",17.625582300239714
Queens,5,13,"(0.249, 0.566]",7.928670873335637
Queens,5,13,"(0.566, 0.757]",9.169820431145189
Queens,5,13,"(0.757, 0.951]",9.519246379602544
Queens,5,13,"(0.951, 1.168]",10.518195952963223
Queens,5,13,"(1.168, 1.426]",7.884332970579436
Queens,5,13,"(1.426, 1.764]",8.385041095185441
Queens,5,13,"(1.764, 2.261]",9.145166216607219
Queens,5,13,"(2.261, 3.113]",10.242767895456808
Queens,5,13,"(3.113, 5.144]",12.61213140715974
Queens,5,13,"(5.144, 72.461]",19.099808111879998
Queens,5,14,"(0.249, 0.566]",6.510935465331145
Queens,5,14,"(0.566, 0.757]",8.849764961695563
Queens,5,14,"(0.757, 0.951]",7.475769093028124
Queens,5,14,"(0.951, 1.168]",5.728421871926706
Queens,5,14,"(1.168, 1.426]",12.79641689779835
Queens,5,14,"(1.426, 1.764]",8.89972001454012
Queens,5,14,"(1.764, 2.261]",9.185071330871278
Queens,5,14,"(2.261, 3.113]",10.661242611085498
Queens,5,14,"(3.113, 5.144]",10.802305903387975
Queens,5,14,"(5.144, 72.461]",13.625885273161458
Queens,5,15,"(0.249, 0.566]",9.133490663466969
Queens,5,15,"(0.566, 0.757]",10.13526584462252
Queens,5,15,"(0.757, 0.951]",11.699409111567004
Queens,5,15,"(0.951, 1.168]",8.660481443716941
Queens,5,15,"(1.168, 1.426]",12.42293604549747
Queens,5,15,"(1.426, 1.764]",10.261227244061914
Queens,5,15,"(1.764, 2.261]",10.175467976972552
Queens,5,15,"(2.261, 3.113]",9.733030987788743
Queens,5,15,"(3.113, 5.144]",14.28510376060732
Queens,5,15,"(5.144, 72.461]",18.326760191277042
Queens,5,16,"(0.249, 0.566]",8.560332054887882
Queens,5,16,"(0.566, 0.757]",9.436803027461488
Queens,5,16,"(0.757, 0.951]",8.895120061689632
Queens,5,16,"(0.951, 1.168]",8.08675558238056
Queens,5,16,"(1.168, 1.426]",11.463275019202976
Queens,5,16,"(1.426, 1.764]",9.582586242968254
Queens,5,16,"(1.764, 2.261]",8.815456666954885
Queens,5,16,"(2.261, 3.113]",9.486988807906393
Queens,5,16,"(3.113, 5.144]",10.599403604921871
Queens,5,16,"(5.144, 72.461]",13.966796945400592
Queens,5,17,"(0.249, 0.566]",8.051540180852243
Queens,5,17,"(0.566, 0.757]",10.024598106858967
Queens,5,17,"(0.757, 0.951]",6.662916533572763
Queens,5,17,"(0.951, 1.168]",9.249210805129314
Queens,5,17,"(1.168, 1.426]",9.971243679100628
Queens,5,17,"(1.426, 1.764]",11.33661337151282
Queens,5,17,"(1.764, 2.261]",9.628324965043635
Queens,5,17,"(2.261, 3.113]",10.090023166221389
Queens,5,17,"(3.113, 5.144]",10.403131130586042
Queens,5,17,"(5.144, 72.461]",12.993610107338322
Queens,5,18,"(0.249, 0.566]",8.653968200002529
Queens,5,18,"(0.566, 0.757]",9.373349418337012
Queens,5,18,"(0.757, 0.951]",7.747049964675019
Queens,5,18,"(0.951, 1.168]",8.246181795322553
Queens,5,18,"(1.168, 1.426]",9.417753587660808
Queens,5,18,"(1.426, 1.764]",8.559505585148818
Queens,5,18,"(1.764, 2.261]",11.273901671493261
Queens,5,18,"(2.261, 3.113]",9.107449713758914
Queens,5,18,"(3.113, 5.144]",10.320085430903246
Queens,5,18,"(5.144, 72.461]",16.100243960537483
Queens,5,19,"(0.249, 0.566]",6.767476602679435
Queens,5,19,"(0.566, 0.757]",12.19156231756658
Queens,5,19,"(0.757, 0.951]",9.490277653890796
Queens,5,19,"(0.951, 1.168]",8.00379317845208
Queens,5,19,"(1.168, 1.426]",10.150364368899414
Queens,5,19,"(1.426, 1.764]",8.096525694084686
Queens,5,19,"(1.764, 2.261]",11.351283978467587
Queens,5,19,"(2.261, 3.113]",10.10672771513902
Queens,5,19,"(3.113, 5.144]",12.980856071345485
Queens,5,19,"(5.144, 72.461]",18.26339370341124
Queens,5,20,"(0.249, 0.566]",6.826081021997534
Queens,5,20,"(0.566, 0.757]",9.733333296572152
Queens,5,20,"(0.757, 0.951]",8.435972357933878
Queens,5,20,"(0.951, 1.168]",7.077023634786561
Queens,5,20,"(1.168, 1.426]",7.997915015330037
Queens,5,20,"(1.426, 1.764]",10.087243006179836
Queens,5,20,"(1.764, 2.261]",10.220360381092803
Queens,5,20,"(2.261, 3.113]",11.401308478234439
Queens,5,20,"(3.113, 5.144]",11.652881198976264
Queens,5,20,"(5.144, 72.461]",17.932562695660256
Queens,5,21,"(0.249, 0.566]",7.714501330980576
Queens,5,21,"(0.566, 0.757]",10.721312129100633
Queens,5,21,"(0.757, 0.951]",13.822761301164988
Queens,5,21,"(0.951, 1.168]",8.762329953975234
Queens,5,21,"(1.168, 1.426]",8.333570170376698
Queens,5,21,"(1.426, 1.764]",8.442799029745217
Queens,5,21,"(1.764, 2.261]",11.99464006557693
Queens,5,21,"(2.261, 3.113]",9.817340919979703
Queens,5,21,"(3.113, 5.144]",11.857357799076974
Queens,5,21,"(5.144, 72.461]",18.310599876088933
Queens,5,22,"(0.249, 0.566]",7.247784896951766
Queens,5,22,"(0.566, 0.757]",8.371165422331488
Queens,5,22,"(0.757, 0.951]",8.90337006605429
Queens,5,22,"(0.951, 1.168]",11.195393878507986
Queens,5,22,"(1.168, 1.426]",9.276086272743473
Queens,5,22,"(1.426, 1.764]",9.33418229101754
Queens,5,22,"(1.764, 2.261]",13.05266167350223
Queens,5,22,"(2.261, 3.113]",11.507966030627662
Queens,5,22,"(3.113, 5.144]",11.457802482867194
Queens,5,22,"(5.144, 72.461]",17.323105513941922
Queens,5,23,"(0.249, 0.566]",9.302166996842395
Queens,5,23,"(0.566, 0.757]",8.550431652445438
Queens,5,23,"(0.757, 0.951]",8.283013046237006
Queens,5,23,"(0.951, 1.168]",10.112856015571735
Queens,5,23,"(1.168, 1.426]",10.520937475046928
Queens,5,23,"(1.426, 1.764]",9.172376449602043
Queens,5,23,"(1.764, 2.261]",10.915496327949219
Queens,5,23,"(2.261, 3.113]",9.141983917793146
Queens,5,23,"(3.113, 5.144]",11.611712100577199
Queens,5,23,"(5.144, 72.461]",17.97012674986218
Queens,6,0,"(0.249, 0.566]",9.145992756982244
Queens,6,0,"(0.566, 0.757]",9.372966114088051
Queens,6,0,"(0.757, 0.951]",8.336314481601931
Queens,6,0,"(0.951, 1.168]",8.926688178574244
Queens,6,0,"(1.168, 1.426]",9.824254822063207
Queens,6,0,"(1.426, 1.764]",11.15827359038838
Queens,6,0,"(1.764, 2.261]",11.333872024239556
Queens,6,0,"(2.261, 3.113]",13.395452475734283
Queens,6,0,"(3.113, 5.144]",11.353751080955991
Queens,6,0,"(5.144, 72.461]",16.819266766964024
Queens,6,1,"(0.249, 0.566]",9.966495546923012
Queens,6,1,"(0.566, 0.757]",9.181526548585225
Queens,6,1,"(0.757, 0.951]",9.453812591027576
Queens,6,1,"(0.951, 1.168]",10.046337651502832
Queens,6,1,"(1.168, 1.426]",12.415191543023111
Queens,6,1,"(1.426, 1.764]",10.340554740072946
Queens,6,1,"(1.764, 2.261]",10.206329609653224
Queens,6,1,"(2.261, 3.113]",11.543731196463941
Queens,6,1,"(3.113, 5.144]",15.094543017250572
Queens,6,1,"(5.144, 72.461]",17.969929194083992
Queens,6,2,"(0.249, 0.566]",8.230124117832089
Queens,6,2,"(0.566, 0.757]",8.490391538440047
Queens,6,2,"(0.757, 0.951]",9.445379489519143
Queens,6,2,"(0.951, 1.168]",9.515736671306112
Queens,6,2,"(1.168, 1.426]",9.672694285461695
Queens,6,2,"(1.426, 1.764]",9.468482221866934
Queens,6,2,"(1.764, 2.261]",11.94644624275797
Queens,6,2,"(2.261, 3.113]",12.068117538376802
Queens,6,2,"(3.113, 5.144]",15.349055395168405
Queens,6,2,"(5.144, 72.461]",19.71391172752485
Queens,6,3,"(0.249, 0.566]",9.321791341891249
Queens,6,3,"(0.566, 0.757]",10.945351023028286
Queens,6,3,"(0.757, 0.951]",12.050115229407826
Queens,6,3,"(0.951, 1.168]",10.069978063939212
Queens,6,3,"(1.168, 1.426]",10.158447132750435
Queens,6,3,"(1.426, 1.764]",9.514154572856093
Queens,6,3,"(1.764, 2.261]",10.913094247676854
Queens,6,3,"(2.261, 3.113]",13.04739103822529
Queens,6,3,"(3.113, 5.144]",15.04054091031481
Queens,6,3,"(5.144, 72.461]",21.998134321693858
Queens,6,4,"(0.249, 0.566]",8.57505829288639
Queens,6,4,"(0.566, 0.757]",9.708449174999597
Queens,6,4,"(0.757, 0.951]",10.10807494925131
Queens,6,4,"(0.951, 1.168]",10.39642153004887
Queens,6,4,"(1.168, 1.426]",11.508305418342841
Queens,6,4,"(1.426, 1.764]",11.201466889469234
Queens,6,4,"(1.764, 2.261]",11.936354107026737
Queens,6,4,"(2.261, 3.113]",11.12689979660677
Queens,6,4,"(3.113, 5.144]",13.83753171663201
Queens,6,4,"(5.144, 72.461]",20.303550278608604
Queens,6,5,"(0.249, 0.566]",10.369304042272296
Queens,6,5,"(0.566, 0.757]",10.782590357311024
Queens,6,5,"(0.757, 0.951]",11.711928674967773
Queens,6,5,"(0.951, 1.168]",10.526043300873184
Queens,6,5,"(1.168, 1.426]",12.211833208955039
Queens,6,5,"(1.426, 1.764]",12.803723171579307
Queens,6,5,"(1.764, 2.261]",14.190916805329904
Queens,6,5,"(2.261, 3.113]",16.436509497184627
Queens,6,5,"(3.113, 5.144]",15.917139805872717
Queens,6,5,"(5.144, 72.461]",21.036891124500798
Queens,6,6,"(0.249, 0.566]",9.228845922779476
Queens,6,6,"(0.566, 0.757]",13.163618896609615
Queens,6,6,"(0.757, 0.951]",10.915624975950308
Queens,6,6,"(0.951, 1.168]",12.697987088024076
Queens,6,6,"(1.168, 1.426]",14.4255567162464
Queens,6,6,"(1.426, 1.764]",13.188828239302655
Queens,6,6,"(1.764, 2.261]",13.856170181807883
Queens,6,6,"(2.261, 3.113]",14.82519633840447
Queens,6,6,"(3.113, 5.144]",15.337641394104734
Queens,6,6,"(5.144, 72.461]",23.16518879270788
Queens,6,7,"(0.249, 0.566]",10.322870812419017
Queens,6,7,"(0.566, 0.757]",10.8160077246383
Queens,6,7,"(0.757, 0.951]",12.470950178312233
Queens,6,7,"(0.951, 1.168]",13.41438666912351
Queens,6,7,"(1.168, 1.426]",11.198387913929698
Queens,6,7,"(1.426, 1.764]",12.66222484504555
Queens,6,7,"(1.764, 2.261]",12.243017119235855
Queens,6,7,"(2.261, 3.113]",15.478470094478864
Queens,6,7,"(3.113, 5.144]",14.167966114271607
Queens,6,7,"(5.144, 72.461]",22.67101919217807
Queens,6,8,"(0.249, 0.566]",11.987390897600958
Queens,6,8,"(0.566, 0.757]",8.35950397258923
Queens,6,8,"(0.757, 0.951]",9.550042939358672
Queens,6,8,"(0.951, 1.168]",8.949452520989151
Queens,6,8,"(1.168, 1.426]",14.148603814401188
Queens,6,8,"(1.426, 1.764]",12.168420399414337
Queens,6,8,"(1.764, 2.261]",13.159437485396824
Queens,6,8,"(2.261, 3.113]",14.281010817561901
Queens,6,8,"(3.113, 5.144]",13.43654150060782
Queens,6,8,"(5.144, 72.461]",20.499959950524666
Queens,6,9,"(0.249, 0.566]",7.154467855940371
Queens,6,9,"(0.566, 0.757]",11.110508989135543
Queens,6,9,"(0.757, 0.951]",12.563619763068044
Queens,6,9,"(0.951, 1.168]",9.98704139022843
Queens,6,9,"(1.168, 1.426]",10.910238146123758
Queens,6,9,"(1.426, 1.764]",9.826847848366286
Queens,6,9,"(1.764, 2.261]",11.827574169960918
Queens,6,9,"(2.261, 3.113]",11.765299527279526
Queens,6,9,"(3.113, 5.144]",13.244593562630772
Queens,6,9,"(5.144, 72.461]",21.69482139277578
Queens,6,10,"(0.249, 0.566]",10.427959620250578
Queens,6,10,"(0.566, 0.757]",10.540386106981186
Queens,6,10,"(0.757, 0.951]",9.780663665827188
Queens,6,10,"(0.951, 1.168]",10.274044556936216
Queens,6,10,"(1.168, 1.426]",10.840595273014195
Queens,6,10,"(1.426, 1.764]",11.477890700782666
Queens,6,10,"(1.764, 2.261]",12.295693395655796
Queens,6,10,"(2.261, 3.113]",12.33000637626242
Queens,6,10,"(3.113, 5.144]",12.201711809766676
Queens,6,10,"(5.144, 72.461]",17.871507386645156
Queens,6,11,"(0.249, 0.566]",8.786794861888426
Queens,6,11,"(0.566, 0.757]",9.230439891965041
Queens,6,11,"(0.757, 0.951]",8.225886195139578
Queens,6,11,"(0.951, 1.168]",9.354239928507148
Queens,6,11,"(1.168, 1.426]",8.709134591418213
Queens,6,11,"(1.426, 1.764]",11.2750402055538
Queens,6,11,"(1.764, 2.261]",11.070207955980491
Queens,6,11,"(2.261, 3.113]",9.855402970919547
Queens,6,11,"(3.113, 5.144]",12.267779681109534
Queens,6,11,"(5.144, 72.461]",18.82973452618432
Queens,6,12,"(0.249, 0.566]",10.452896189162734
Queens,6,12,"(0.566, 0.757]",7.881880024731811
Queens,6,12,"(0.757, 0.951]",8.592063793663947
Queens,6,12,"(0.951, 1.168]",7.833916945407664
Queens,6,12,"(1.168, 1.426]",11.240259679344314
Queens,6,12,"(1.426, 1.764]",9.287724865883462
Queens,6,12,"(1.764, 2.261]",9.164753142121599
Queens,6,12,"(2.261, 3.113]",11.165130551414956
Queens,6,12,"(3.113, 5.144]",11.850796058252975
Queens,6,12,"(5.144, 72.461]",15.227955647420162
Queens,6,13,"(0.249, 0.566]",8.590244236596018
Queens,6,13,"(0.566, 0.757]",10.431100423843159
Queens,6,13,"(0.757, 0.951]",9.074890591175329
Queens,6,13,"(0.951, 1.168]",7.153108017390937
Queens,6,13,"(1.168, 1.426]",9.268805674148602
Queens,6,13,"(1.426, 1.764]",9.686141202162935
Queens,6,13,"(1.764, 2.261]",10.278639916253459
Queens,6,13,"(2.261, 3.113]",11.608494345586195
Queens,6,13,"(3.113, 5.144]",9.705570490911752
Queens,6,13,"(5.144, 72.461]",18.952525917005463
Queens,6,14,"(0.249, 0.566]",6.052944554524419
Queens,6,14,"(0.566, 0.757]",9.477907225259516
Queens,6,14,"(0.757, 0.951]",8.27650813331622
Queens,6,14,"(0.951, 1.168]",8.508378027044172
Queens,6,14,"(1.168, 1.426]",9.038704425391598
Queens,6,14,"(1.426, 1.764]",12.332941339033411
Queens,6,14,"(1.764, 2.261]",10.165416439848649
Queens,6,14,"(2.261, 3.113]",8.360018446219817
Queens,6,14,"(3.113, 5.144]",13.630301773742161
Queens,6,14,"(5.144, 72.461]",17.256448949202266
Queens,6,15,"(0.249, 0.566]",6.902878396773124
Queens,6,15,"(0.566, 0.757]",7.031603580557379
Queens,6,15,"(0.757, 0.951]",7.348334381536721
Queens,6,15,"(0.951, 1.168]",8.505346830086806
Queens,6,15,"(1.168, 1.426]",10.294666558662353
Queens,6,15,"(1.426, 1.764]",9.528402468468983
Queens,6,15,"(1.764, 2.261]",11.326765658895464
Queens,6,15,"(2.261, 3.113]",12.161325501895634
Queens,6,15,"(3.113, 5.144]",13.445902255888777
Queens,6,15,"(5.144, 72.461]",16.086508940712903
Queens,6,16,"(0.249, 0.566]",6.113244430630483
Queens,6,16,"(0.566, 0.757]",8.681461421242973
Queens,6,16,"(0.757, 0.951]",8.722063981744878
Queens,6,16,"(0.951, 1.168]",9.470637458625724
Queens,6,16,"(1.168, 1.426]",9.32868918290787
Queens,6,16,"(1.426, 1.764]",9.027207120712283
Queens,6,16,"(1.764, 2.261]",8.084976952662522
Queens,6,16,"(2.261, 3.113]",11.241548670627898
Queens,6,16,"(3.113, 5.144]",11.707873097466482
Queens,6,16,"(5.144, 72.461]",16.666433443239246
Queens,6,17,"(0.249, 0.566]",8.846377440641888
Queens,6,17,"(0.566, 0.757]",9.338545339880012
Queens,6,17,"(0.757, 0.951]",8.111070708973122
Queens,6,17,"(0.951, 1.168]",11.107886130826847
Queens,6,17,"(1.168, 1.426]",8.922111181197394
Queens,6,17,"(1.426, 1.764]",8.077606747934713
Queens,6,17,"(1.764, 2.261]",10.841679800337513
Queens,6,17,"(2.261, 3.113]",10.25081998485247
Queens,6,17,"(3.113, 5.144]",11.095725671302288
Queens,6,17,"(5.144, 72.461]",14.495991439635251
Queens,6,18,"(0.249, 0.566]",8.63008912938598
Queens,6,18,"(0.566, 0.757]",9.83819794065685
Queens,6,18,"(0.757, 0.951]",7.979725545404136
Queens,6,18,"(0.951, 1.168]",10.76183804162543
Queens,6,18,"(1.168, 1.426]",10.76183804162543
Queens,6,18,"(1.426, 1.764]",10.079101393601212
Queens,6,18,"(1.764, 2.261]",10.397273241239258
Queens,6,18,"(2.261, 3.113]",12.061364192030194
Queens,6,18,"(3.113, 5.144]",14.1097265751975
Queens,6,18,"(5.144, 72.461]",15.128949865237761
Queens,6,19,"(0.249, 0.566]",7.386413126825114
Queens,6,19,"(0.566, 0.757]",11.967305473578215
Queens,6,19,"(0.757, 0.951]",7.85881090177306
Queens,6,19,"(0.951, 1.168]",6.880879855918479
Queens,6,19,"(1.168, 1.426]",11.604135276420221
Queens,6,19,"(1.426, 1.764]",12.044814871257463
Queens,6,19,"(1.764, 2.261]",9.986651543342411
Queens,6,19,"(2.261, 3.113]",13.772709408951636
Queens,6,19,"(3.113, 5.144]",11.530593475789548
Queens,6,19,"(5.144, 72.461]",16.433652604449705
Queens,6,20,"(0.249, 0.566]",8.026704264517942
Queens,6,20,"(0.566, 0.757]",9.694297941093199
Queens,6,20,"(0.757, 0.951]",8.361496481011647
Queens,6,20,"(0.951, 1.168]",9.845714461304624
Queens,6,20,"(1.168, 1.426]",9.447027655873839
Queens,6,20,"(1.426, 1.764]",9.74423131723189
Queens,6,20,"(1.764, 2.261]",11.747282569015997
Queens,6,20,"(2.261, 3.113]",13.22390034127073
Queens,6,20,"(3.113, 5.144]",13.465752676105447
Queens,6,20,"(5.144, 72.461]",18.75766866739964
Queens,6,21,"(0.249, 0.566]",11.853068058490521
Queens,6,21,"(0.566, 0.757]",9.71378599946127
Queens,6,21,"(0.757, 0.951]",9.165921217701976
Queens,6,21,"(0.951, 1.168]",9.214444103396628
Queens,6,21,"(1.168, 1.426]",12.34374166063399
Queens,6,21,"(1.426, 1.764]",12.064735929174132
Queens,6,21,"(1.764, 2.261]",9.244871268082647
Queens,6,21,"(2.261, 3.113]",10.51151659916587
Queens,6,21,"(3.113, 5.144]",13.370136461926299
Queens,6,21,"(5.144, 72.461]",19.949234647863076
Queens,6,22,"(0.249, 0.566]",11.18945491454523
Queens,6,22,"(0.566, 0.757]",22.063782863559577
Queens,6,22,"(0.757, 0.951]",8.69666514260664
Queens,6,22,"(0.951, 1.168]",7.708339603959365
Queens,6,22,"(1.168, 1.426]",10.730191529043424
Queens,6,22,"(1.426, 1.764]",11.250792969883141
Queens,6,22,"(1.764, 2.261]",11.392136832184573
Queens,6,22,"(2.261, 3.113]",12.861230445011772
Queens,6,22,"(3.113, 5.144]",12.717988055512311
Queens,6,22,"(5.144, 72.461]",23.14980904207317
Queens,6,23,"(0.249, 0.566]",14.568545656327899
Queens,6,23,"(0.566, 0.757]",10.402305143445075
Queens,6,23,"(0.757, 0.951]",10.097551015639493
Queens,6,23,"(0.951, 1.168]",8.065099461644396
Queens,6,23,"(1.168, 1.426]",11.190256664085648
Queens,6,23,"(1.426, 1.764]",11.920554041078207
Queens,6,23,"(1.764, 2.261]",15.365800513179487
Queens,6,23,"(2.261, 3.113]",14.697760569889164
Queens,6,23,"(3.113, 5.144]",14.449090065603368
Queens,6,23,"(5.144, 72.461]",21.090537305498344
Staten Island,0,0,"(0.249, 0.566]",21.090537305498344
Staten Island,0,0,"(0.566, 0.757]",21.090537305498344
Staten Island,0,0,"(0.757, 0.951]",21.090537305498344
